Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-12-17 06:15:00+00:00,32.474998474121094,32.51300048828125,32.45899963378906,32.47600173950195,0.0,0.0,0.0
2024-12-17 06:30:00+00:00,32.47600173950195,32.51300048828125,32.4640007019043,32.483001708984375,0.0,0.0,0.0
2024-12-17 06:45:00+00:00,32.472999572753906,32.520999908447266,32.47100067138672,32.486000061035156,0.0,0.0,0.0
2024-12-17 07:00:00+00:00,32.49599838256836,32.52199935913086,32.472999572753906,32.474998474121094,0.0,0.0,0.0
2024-12-17 07:15:00+00:00,32.48500061035156,32.51100158691406,32.47100067138672,32.47200012207031,0.0,0.0,0.0
2024-12-17 07:30:00+00:00,32.481998443603516,32.512001037597656,32.470001220703125,32.47600173950195,0.0,0.0,0.0
2024-12-17 07:45:00+00:00,32.47600173950195,32.525001525878906,32.474998474121094,32.48500061035156,0.0,0.0,0.0
2024-12-17 08:00:00+00:00,32.474998474121094,32.49700164794922,32.46900177001953,32.49100112915039,0.0,0.0,0.0
2024-12-17 08:15:00+00:00,32.49599838256836,32.49800109863281,32.47600173950195,32.479000091552734,0.0,0.0,0.0
2024-12-17 08:30:00+00:00,32.479000091552734,32.505001068115234,32.479000091552734,32.49300003051758,0.0,0.0,0.0
2024-12-17 08:45:00+00:00,32.483001708984375,32.49300003051758,32.45100021362305,32.48400115966797,0.0,0.0,0.0
2024-12-17 09:00:00+00:00,32.472999572753906,32.49100112915039,32.465999603271484,32.48099899291992,0.0,0.0,0.0
2024-12-17 09:15:00+00:00,32.49100112915039,32.49100112915039,32.46500015258789,32.479000091552734,0.0,0.0,0.0
2024-12-17 09:30:00+00:00,32.479000091552734,32.49599838256836,32.47100067138672,32.49599838256836,0.0,0.0,0.0
2024-12-17 09:45:00+00:00,32.486000061035156,32.49700164794922,32.47800064086914,32.49300003051758,0.0,0.0,0.0
2024-12-17 10:00:00+00:00,32.48400115966797,32.49300003051758,32.47700119018555,32.48899841308594,0.0,0.0,0.0
2024-12-17 10:15:00+00:00,32.47700119018555,32.4900016784668,32.47700119018555,32.48899841308594,0.0,0.0,0.0
2024-12-17 10:30:00+00:00,32.48899841308594,32.48899841308594,32.47700119018555,32.48699951171875,0.0,0.0,0.0
2024-12-17 10:45:00+00:00,32.48699951171875,32.48699951171875,32.474998474121094,32.483001708984375,0.0,0.0,0.0
2024-12-17 11:00:00+00:00,32.483001708984375,32.492000579833984,32.479000091552734,32.48500061035156,0.0,0.0,0.0
2024-12-17 11:15:00+00:00,32.48500061035156,32.48899841308594,32.47700119018555,32.48699951171875,0.0,0.0,0.0
2024-12-17 11:30:00+00:00,32.487998962402344,32.49300003051758,32.483001708984375,32.492000579833984,0.0,0.0,0.0
2024-12-17 11:45:00+00:00,32.492000579833984,32.5,32.48699951171875,32.5,0.0,0.0,0.0
2024-12-17 12:00:00+00:00,32.5,32.50299835205078,32.49300003051758,32.499000549316406,0.0,0.0,0.0
2024-12-17 12:15:00+00:00,32.499000549316406,32.50299835205078,32.481998443603516,32.481998443603516,0.0,0.0,0.0
2024-12-17 12:30:00+00:00,32.481998443603516,32.49300003051758,32.479000091552734,32.48099899291992,0.0,0.0,0.0
2024-12-17 12:45:00+00:00,32.48099899291992,32.486000061035156,32.47600173950195,32.483001708984375,0.0,0.0,0.0
2024-12-17 13:00:00+00:00,32.483001708984375,32.499000549316406,32.47800064086914,32.49800109863281,0.0,0.0,0.0
2024-12-17 13:15:00+00:00,32.499000549316406,32.500999450683594,32.46799850463867,32.486000061035156,0.0,0.0,0.0
2024-12-17 13:30:00+00:00,32.492000579833984,32.5,32.46200180053711,32.499000549316406,0.0,0.0,0.0
2024-12-17 13:45:00+00:00,32.49700164794922,32.500999450683594,32.47800064086914,32.49399948120117,0.0,0.0,0.0
2024-12-17 14:00:00+00:00,32.49599838256836,32.49599838256836,32.47200012207031,32.479000091552734,0.0,0.0,0.0
2024-12-17 14:15:00+00:00,32.483001708984375,32.48699951171875,32.4739990234375,32.483001708984375,0.0,0.0,0.0
2024-12-17 14:30:00+00:00,32.47700119018555,32.49399948120117,32.47700119018555,32.49100112915039,0.0,0.0,0.0
2024-12-17 14:45:00+00:00,32.48899841308594,32.49100112915039,32.48099899291992,32.481998443603516,0.0,0.0,0.0
2024-12-17 15:00:00+00:00,32.48699951171875,32.49300003051758,32.479000091552734,32.483001708984375,0.0,0.0,0.0
2024-12-17 15:15:00+00:00,32.483001708984375,32.49599838256836,32.47600173950195,32.48699951171875,0.0,0.0,0.0
2024-12-17 15:30:00+00:00,32.48400115966797,32.49300003051758,32.481998443603516,32.487998962402344,0.0,0.0,0.0
2024-12-17 15:45:00+00:00,32.48699951171875,32.49100112915039,32.48099899291992,32.48400115966797,0.0,0.0,0.0
2024-12-17 16:00:00+00:00,32.48500061035156,32.487998962402344,32.479000091552734,32.48699951171875,0.0,0.0,0.0
2024-12-17 16:15:00+00:00,32.48699951171875,32.49599838256836,32.474998474121094,32.49599838256836,0.0,0.0,0.0
2024-12-17 16:30:00+00:00,32.483001708984375,32.499000549316406,32.48099899291992,32.499000549316406,0.0,0.0,0.0
2024-12-17 16:45:00+00:00,32.486000061035156,32.516998291015625,32.48500061035156,32.51599884033203,0.0,0.0,0.0
2024-12-17 17:00:00+00:00,32.51599884033203,32.51599884033203,32.492000579833984,32.50899887084961,0.0,0.0,0.0
2024-12-17 17:15:00+00:00,32.5099983215332,32.5099983215332,32.49300003051758,32.50400161743164,0.0,0.0,0.0
2024-12-17 17:30:00+00:00,32.50400161743164,32.505001068115234,32.4900016784668,32.50299835205078,0.0,0.0,0.0
2024-12-17 17:45:00+00:00,32.50400161743164,32.50600051879883,32.49300003051758,32.505001068115234,0.0,0.0,0.0
2024-12-17 18:00:00+00:00,32.505001068115234,32.51300048828125,32.494998931884766,32.51300048828125,0.0,0.0,0.0
2024-12-17 18:15:00+00:00,32.51300048828125,32.52199935913086,32.5,32.51900100708008,0.0,0.0,0.0
2024-12-17 18:30:00+00:00,32.51900100708008,32.520999908447266,32.492000579833984,32.50600051879883,0.0,0.0,0.0
2024-12-17 18:45:00+00:00,32.50699996948242,32.52199935913086,32.494998931884766,32.52199935913086,0.0,0.0,0.0
2024-12-17 19:00:00+00:00,32.52199935913086,32.52299880981445,32.48099899291992,32.518001556396484,0.0,0.0,0.0
2024-12-17 19:15:00+00:00,32.49700164794922,32.51900100708008,32.49599838256836,32.516998291015625,0.0,0.0,0.0
2024-12-17 19:30:00+00:00,32.518001556396484,32.518001556396484,32.49599838256836,32.512001037597656,0.0,0.0,0.0
2024-12-17 19:45:00+00:00,32.51300048828125,32.518001556396484,32.49599838256836,32.51599884033203,0.0,0.0,0.0
2024-12-17 20:00:00+00:00,32.505001068115234,32.518001556396484,32.50400161743164,32.518001556396484,0.0,0.0,0.0
2024-12-17 20:15:00+00:00,32.518001556396484,32.518001556396484,32.50400161743164,32.51499938964844,0.0,0.0,0.0
2024-12-17 20:30:00+00:00,32.50400161743164,32.51599884033203,32.5,32.500999450683594,0.0,0.0,0.0
2024-12-17 20:45:00+00:00,32.500999450683594,32.507999420166016,32.49700164794922,32.507999420166016,0.0,0.0,0.0
2024-12-17 21:00:00+00:00,32.507999420166016,32.51100158691406,32.499000549316406,32.50899887084961,0.0,0.0,0.0
2024-12-17 21:15:00+00:00,32.50899887084961,32.51100158691406,32.50299835205078,32.50899887084961,0.0,0.0,0.0
2024-12-17 21:30:00+00:00,32.50899887084961,32.50899887084961,32.494998931884766,32.50699996948242,0.0,0.0,0.0
2024-12-17 21:45:00+00:00,32.50699996948242,32.5099983215332,32.49800109863281,32.50600051879883,0.0,0.0,0.0
2024-12-17 22:00:00+00:00,32.50600051879883,32.507999420166016,32.47200012207031,32.50400161743164,0.0,0.0,0.0
2024-12-17 22:15:00+00:00,32.50400161743164,32.50899887084961,32.50400161743164,32.507999420166016,0.0,0.0,0.0
2024-12-17 22:30:00+00:00,32.507999420166016,32.51100158691406,32.50699996948242,32.5099983215332,0.0,0.0,0.0
2024-12-17 22:45:00+00:00,32.5099983215332,32.5099983215332,32.50699996948242,32.5099983215332,0.0,0.0,0.0
2024-12-17 23:00:00+00:00,32.5099983215332,32.52000045776367,32.50400161743164,32.507999420166016,0.0,0.0,0.0
2024-12-17 23:15:00+00:00,32.50400161743164,32.518001556396484,32.44200134277344,32.44200134277344,0.0,0.0,0.0
2024-12-17 23:30:00+00:00,32.45199966430664,32.50400161743164,32.441001892089844,32.44499969482422,0.0,0.0,0.0
2024-12-17 23:45:00+00:00,32.45500183105469,32.50299835205078,32.426998138427734,32.426998138427734,0.0,0.0,0.0
2024-12-18 00:00:00+00:00,32.49599838256836,32.49700164794922,32.42100143432617,32.42599868774414,0.0,0.0,0.0
2024-12-18 00:15:00+00:00,32.43600082397461,32.50199890136719,32.42499923706055,32.500999450683594,0.0,0.0,0.0
2024-12-18 00:30:00+00:00,32.500999450683594,32.50199890136719,32.499000549316406,32.500999450683594,0.0,0.0,0.0
2024-12-18 00:45:00+00:00,32.5,32.500999450683594,32.49800109863281,32.49800109863281,0.0,0.0,0.0
2024-12-18 01:00:00+00:00,32.459999084472656,32.512001037597656,32.459999084472656,32.51100158691406,0.0,0.0,0.0
2024-12-18 01:15:00+00:00,32.512001037597656,32.53499984741211,32.50600051879883,32.52000045776367,0.0,0.0,0.0
2024-12-18 01:30:00+00:00,32.52000045776367,32.5359992980957,32.507999420166016,32.507999420166016,0.0,0.0,0.0
2024-12-18 01:45:00+00:00,32.525001525878906,32.525001525878906,32.49599838256836,32.499000549316406,0.0,0.0,0.0
2024-12-18 02:00:00+00:00,32.499000549316406,32.51599884033203,32.492000579833984,32.505001068115234,0.0,0.0,0.0
2024-12-18 02:15:00+00:00,32.492000579833984,32.51300048828125,32.48699951171875,32.49800109863281,0.0,0.0,0.0
2024-12-18 02:30:00+00:00,32.49800109863281,32.52399826049805,32.49100112915039,32.49800109863281,0.0,0.0,0.0
2024-12-18 02:45:00+00:00,32.49800109863281,32.53099822998047,32.49700164794922,32.53099822998047,0.0,0.0,0.0
2024-12-18 03:00:00+00:00,32.507999420166016,32.5260009765625,32.492000579833984,32.505001068115234,0.0,0.0,0.0
2024-12-18 03:15:00+00:00,32.505001068115234,32.5260009765625,32.4900016784668,32.49700164794922,0.0,0.0,0.0
2024-12-18 03:30:00+00:00,32.507999420166016,32.5260009765625,32.49700164794922,32.51300048828125,0.0,0.0,0.0
2024-12-18 03:45:00+00:00,32.51300048828125,32.53099822998047,32.50899887084961,32.53099822998047,0.0,0.0,0.0
2024-12-18 04:00:00+00:00,32.51100158691406,32.52299880981445,32.507999420166016,32.50899887084961,0.0,0.0,0.0
2024-12-18 04:15:00+00:00,32.50899887084961,32.52199935913086,32.505001068115234,32.516998291015625,0.0,0.0,0.0
2024-12-18 04:30:00+00:00,32.50699996948242,32.51599884033203,32.500999450683594,32.512001037597656,0.0,0.0,0.0
2024-12-18 04:45:00+00:00,32.50199890136719,32.51300048828125,32.5,32.500999450683594,0.0,0.0,0.0
2024-12-18 05:00:00+00:00,32.500999450683594,32.512001037597656,32.49800109863281,32.50899887084961,0.0,0.0,0.0
2024-12-18 05:15:00+00:00,32.499000549316406,32.51100158691406,32.49300003051758,32.50600051879883,0.0,0.0,0.0
2024-12-18 05:30:00+00:00,32.49599838256836,32.51100158691406,32.494998931884766,32.50699996948242,0.0,0.0,0.0
2024-12-18 05:45:00+00:00,32.49700164794922,32.512001037597656,32.49100112915039,32.49100112915039,0.0,0.0,0.0
2024-12-18 06:00:00+00:00,32.525001525878906,32.525001525878906,32.47200012207031,32.472999572753906,0.0,0.0,0.0
2024-12-18 06:15:00+00:00,32.48500061035156,32.486000061035156,32.441001892089844,32.44900131225586,0.0,0.0,0.0
2024-12-18 06:30:00+00:00,32.44900131225586,32.48699951171875,32.439998626708984,32.44900131225586,0.0,0.0,0.0
2024-12-18 06:45:00+00:00,32.45899963378906,32.487998962402344,32.45000076293945,32.45199966430664,0.0,0.0,0.0
2024-12-18 07:00:00+00:00,32.46200180053711,32.48099899291992,32.448001861572266,32.465999603271484,0.0,0.0,0.0
2024-12-18 07:15:00+00:00,32.46900177001953,32.48699951171875,32.45500183105469,32.4739990234375,0.0,0.0,0.0
2024-12-18 07:30:00+00:00,32.4739990234375,32.49300003051758,32.452999114990234,32.4630012512207,0.0,0.0,0.0
2024-12-18 07:45:00+00:00,32.4630012512207,32.47700119018555,32.44900131225586,32.459999084472656,0.0,0.0,0.0
2024-12-18 08:00:00+00:00,32.45899963378906,32.48099899291992,32.441001892089844,32.470001220703125,0.0,0.0,0.0
2024-12-18 08:15:00+00:00,32.470001220703125,32.48699951171875,32.46699905395508,32.47200012207031,0.0,0.0,0.0
2024-12-18 08:30:00+00:00,32.481998443603516,32.48400115966797,32.46500015258789,32.48099899291992,0.0,0.0,0.0
2024-12-18 08:45:00+00:00,32.47100067138672,32.494998931884766,32.46699905395508,32.49100112915039,0.0,0.0,0.0
2024-12-18 09:00:00+00:00,32.47999954223633,32.49700164794922,32.47600173950195,32.49399948120117,0.0,0.0,0.0
2024-12-18 09:15:00+00:00,32.48400115966797,32.49700164794922,32.47100067138672,32.47200012207031,0.0,0.0,0.0
2024-12-18 09:30:00+00:00,32.47200012207031,32.499000549316406,32.470001220703125,32.487998962402344,0.0,0.0,0.0
2024-12-18 09:45:00+00:00,32.499000549316406,32.51599884033203,32.487998962402344,32.50299835205078,0.0,0.0,0.0
2024-12-18 10:00:00+00:00,32.51300048828125,32.51599884033203,32.494998931884766,32.49800109863281,0.0,0.0,0.0
2024-12-18 10:15:00+00:00,32.49800109863281,32.50899887084961,32.479000091552734,32.49300003051758,0.0,0.0,0.0
2024-12-18 10:30:00+00:00,32.50400161743164,32.50600051879883,32.4900016784668,32.492000579833984,0.0,0.0,0.0
2024-12-18 10:45:00+00:00,32.492000579833984,32.50600051879883,32.48899841308594,32.494998931884766,0.0,0.0,0.0
2024-12-18 11:00:00+00:00,32.494998931884766,32.51499938964844,32.49300003051758,32.51499938964844,0.0,0.0,0.0
2024-12-18 11:15:00+00:00,32.51499938964844,32.51599884033203,32.500999450683594,32.50199890136719,0.0,0.0,0.0
2024-12-18 11:30:00+00:00,32.50199890136719,32.513999938964844,32.5,32.500999450683594,0.0,0.0,0.0
2024-12-18 11:45:00+00:00,32.51100158691406,32.52899932861328,32.500999450683594,32.51100158691406,0.0,0.0,0.0
2024-12-18 12:00:00+00:00,32.51100158691406,32.5260009765625,32.49100112915039,32.49300003051758,0.0,0.0,0.0
2024-12-18 12:15:00+00:00,32.49300003051758,32.51300048828125,32.4900016784668,32.50199890136719,0.0,0.0,0.0
2024-12-18 12:30:00+00:00,32.50299835205078,32.50600051879883,32.5,32.505001068115234,0.0,0.0,0.0
2024-12-18 12:45:00+00:00,32.505001068115234,32.52199935913086,32.5,32.5099983215332,0.0,0.0,0.0
2024-12-18 13:00:00+00:00,32.5099983215332,32.52000045776367,32.507999420166016,32.51100158691406,0.0,0.0,0.0
2024-12-18 13:15:00+00:00,32.51100158691406,32.525001525878906,32.5099983215332,32.51100158691406,0.0,0.0,0.0
2024-12-18 13:30:00+00:00,32.51100158691406,32.52399826049805,32.50699996948242,32.50699996948242,0.0,0.0,0.0
2024-12-18 13:45:00+00:00,32.51900100708008,32.52000045776367,32.50199890136719,32.50199890136719,0.0,0.0,0.0
2024-12-18 14:00:00+00:00,32.50199890136719,32.52000045776367,32.500999450683594,32.50199890136719,0.0,0.0,0.0
2024-12-18 14:15:00+00:00,32.50199890136719,32.52199935913086,32.50199890136719,32.50600051879883,0.0,0.0,0.0
2024-12-18 14:30:00+00:00,32.505001068115234,32.525001525878906,32.50400161743164,32.50400161743164,0.0,0.0,0.0
2024-12-18 14:45:00+00:00,32.50400161743164,32.525001525878906,32.50400161743164,32.51100158691406,0.0,0.0,0.0
2024-12-18 15:00:00+00:00,32.51100158691406,32.52799987792969,32.50400161743164,32.50400161743164,0.0,0.0,0.0
2024-12-18 15:15:00+00:00,32.50400161743164,32.52899932861328,32.50400161743164,32.51499938964844,0.0,0.0,0.0
2024-12-18 15:30:00+00:00,32.51499938964844,32.52799987792969,32.513999938964844,32.527000427246094,0.0,0.0,0.0
2024-12-18 15:45:00+00:00,32.527000427246094,32.53300094604492,32.51300048828125,32.513999938964844,0.0,0.0,0.0
2024-12-18 16:00:00+00:00,32.513999938964844,32.53200149536133,32.513999938964844,32.518001556396484,0.0,0.0,0.0
2024-12-18 16:15:00+00:00,32.518001556396484,32.534000396728516,32.516998291015625,32.518001556396484,0.0,0.0,0.0
2024-12-18 16:30:00+00:00,32.52399826049805,32.5260009765625,32.518001556396484,32.5260009765625,0.0,0.0,0.0
2024-12-18 16:45:00+00:00,32.5260009765625,32.5260009765625,32.5099983215332,32.5099983215332,0.0,0.0,0.0
2024-12-18 17:00:00+00:00,32.5099983215332,32.51599884033203,32.50199890136719,32.505001068115234,0.0,0.0,0.0
2024-12-18 17:15:00+00:00,32.505001068115234,32.50600051879883,32.5,32.505001068115234,0.0,0.0,0.0
2024-12-18 17:30:00+00:00,32.505001068115234,32.505001068115234,32.49399948120117,32.494998931884766,0.0,0.0,0.0
2024-12-18 17:45:00+00:00,32.494998931884766,32.50199890136719,32.49300003051758,32.50199890136719,0.0,0.0,0.0
2024-12-18 18:00:00+00:00,32.500999450683594,32.50299835205078,32.49599838256836,32.49700164794922,0.0,0.0,0.0
2024-12-18 18:15:00+00:00,32.49700164794922,32.5,32.49399948120117,32.49599838256836,0.0,0.0,0.0
2024-12-18 18:30:00+00:00,32.49599838256836,32.49800109863281,32.4900016784668,32.492000579833984,0.0,0.0,0.0
2024-12-18 18:45:00+00:00,32.492000579833984,32.492000579833984,32.444000244140625,32.481998443603516,0.0,0.0,0.0
2024-12-18 19:00:00+00:00,32.481998443603516,32.55099868774414,32.448001861572266,32.527000427246094,0.0,0.0,0.0
2024-12-18 19:15:00+00:00,32.527000427246094,32.555999755859375,32.5260009765625,32.53799819946289,0.0,0.0,0.0
2024-12-18 19:30:00+00:00,32.53799819946289,32.5989990234375,32.53799819946289,32.57699966430664,0.0,0.0,0.0
2024-12-18 19:45:00+00:00,32.57699966430664,32.57699966430664,32.57600021362305,32.57699966430664,0.0,0.0,0.0
2024-12-18 20:15:00+00:00,32.57600021362305,32.66899871826172,32.57600021362305,32.667999267578125,0.0,0.0,0.0
2024-12-18 20:30:00+00:00,32.667999267578125,32.667999267578125,32.63199996948242,32.63199996948242,0.0,0.0,0.0
2024-12-18 20:45:00+00:00,32.63199996948242,32.6619987487793,32.63100051879883,32.65999984741211,0.0,0.0,0.0
2024-12-18 21:00:00+00:00,32.6609992980957,32.67100143432617,32.65700149536133,32.67100143432617,0.0,0.0,0.0
2024-12-18 21:15:00+00:00,32.67100143432617,32.678001403808594,32.67100143432617,32.678001403808594,0.0,0.0,0.0
2024-12-18 21:30:00+00:00,32.678001403808594,32.68600082397461,32.66999816894531,32.68199920654297,0.0,0.0,0.0
2024-12-18 21:45:00+00:00,32.672000885009766,32.68000030517578,32.672000885009766,32.67900085449219,0.0,0.0,0.0
2024-12-18 22:00:00+00:00,32.67599868774414,32.676998138427734,32.65700149536133,32.676998138427734,0.0,0.0,0.0
2024-12-18 22:15:00+00:00,32.676998138427734,32.702999114990234,32.676998138427734,32.68199920654297,0.0,0.0,0.0
2024-12-18 22:30:00+00:00,32.68199920654297,32.68199920654297,32.68199920654297,32.68199920654297,0.0,0.0,0.0
2024-12-18 22:45:00+00:00,32.68199920654297,32.68199920654297,32.68199920654297,32.68199920654297,0.0,0.0,0.0
2024-12-18 23:00:00+00:00,32.68199920654297,32.68199920654297,32.68199920654297,32.68199920654297,0.0,0.0,0.0
2024-12-18 23:45:00+00:00,32.60200119018555,32.60200119018555,32.60200119018555,32.60200119018555,0.0,0.0,0.0
2024-12-19 00:00:00+00:00,32.60200119018555,32.60200119018555,32.60200119018555,32.60200119018555,0.0,0.0,0.0
2024-12-19 00:15:00+00:00,32.60200119018555,32.652000427246094,32.59700012207031,32.652000427246094,0.0,0.0,0.0
2024-12-19 00:30:00+00:00,32.64699935913086,32.66299819946289,32.638999938964844,32.638999938964844,0.0,0.0,0.0
2024-12-19 00:45:00+00:00,32.638999938964844,32.643001556396484,32.63600158691406,32.643001556396484,0.0,0.0,0.0
2024-12-19 01:00:00+00:00,32.5099983215332,32.645999908447266,32.5099983215332,32.617000579833984,0.0,0.0,0.0
2024-12-19 01:15:00+00:00,32.606998443603516,32.625,32.577999114990234,32.61000061035156,0.0,0.0,0.0
2024-12-19 01:30:00+00:00,32.599998474121094,32.632999420166016,32.599998474121094,32.624000549316406,0.0,0.0,0.0
2024-12-19 01:45:00+00:00,32.61399841308594,32.630001068115234,32.590999603271484,32.59199905395508,0.0,0.0,0.0
2024-12-19 02:00:00+00:00,32.60200119018555,32.617000579833984,32.573001861572266,32.60300064086914,0.0,0.0,0.0
2024-12-19 02:15:00+00:00,32.61399841308594,32.61600112915039,32.59000015258789,32.59700012207031,0.0,0.0,0.0
2024-12-19 02:30:00+00:00,32.606998443603516,32.62699890136719,32.595001220703125,32.617000579833984,0.0,0.0,0.0
2024-12-19 02:45:00+00:00,32.617000579833984,32.672000885009766,32.61000061035156,32.62699890136719,0.0,0.0,0.0
2024-12-19 03:00:00+00:00,32.617000579833984,32.65599822998047,32.61199951171875,32.65599822998047,0.0,0.0,0.0
2024-12-19 03:15:00+00:00,32.645999908447266,32.74399948120117,32.64500045776367,32.702999114990234,0.0,0.0,0.0
2024-12-19 03:30:00+00:00,32.69300079345703,32.707000732421875,32.6609992980957,32.66699981689453,0.0,0.0,0.0
2024-12-19 03:45:00+00:00,32.676998138427734,32.6879997253418,32.65800094604492,32.6619987487793,0.0,0.0,0.0
2024-12-19 04:00:00+00:00,32.67300033569336,32.678001403808594,32.6510009765625,32.65700149536133,0.0,0.0,0.0
2024-12-19 04:15:00+00:00,32.66699981689453,32.66899871826172,32.654998779296875,32.66600036621094,0.0,0.0,0.0
2024-12-19 04:30:00+00:00,32.65599822998047,32.67399978637695,32.65599822998047,32.6609992980957,0.0,0.0,0.0
2024-12-19 04:45:00+00:00,32.6609992980957,32.67399978637695,32.65999984741211,32.67100143432617,0.0,0.0,0.0
2024-12-19 05:00:00+00:00,32.6609992980957,32.67300033569336,32.659000396728516,32.66299819946289,0.0,0.0,0.0
2024-12-19 05:15:00+00:00,32.67300033569336,32.678001403808594,32.6609992980957,32.676998138427734,0.0,0.0,0.0
2024-12-19 05:30:00+00:00,32.66699981689453,32.678001403808594,32.654998779296875,32.667999267578125,0.0,0.0,0.0
2024-12-19 05:45:00+00:00,32.65800094604492,32.67599868774414,32.65399932861328,32.67399978637695,0.0,0.0,0.0
2024-12-19 06:00:00+00:00,32.66400146484375,32.71200180053711,32.66299819946289,32.68899917602539,0.0,0.0,0.0
2024-12-19 06:15:00+00:00,32.67900085449219,32.709999084472656,32.676998138427734,32.698001861572266,0.0,0.0,0.0
2024-12-19 06:30:00+00:00,32.70000076293945,32.73899841308594,32.694000244140625,32.73899841308594,0.0,0.0,0.0
2024-12-19 06:45:00+00:00,32.737998962402344,32.74599838256836,32.69599914550781,32.709999084472656,0.0,0.0,0.0
2024-12-19 07:00:00+00:00,32.70899963378906,32.72600173950195,32.67900085449219,32.70000076293945,0.0,0.0,0.0
2024-12-19 07:15:00+00:00,32.68000030517578,32.694000244140625,32.66299819946289,32.66699981689453,0.0,0.0,0.0
2024-12-19 07:30:00+00:00,32.676998138427734,32.6879997253418,32.6619987487793,32.66899871826172,0.0,0.0,0.0
2024-12-19 07:45:00+00:00,32.67499923706055,32.689998626708984,32.64500045776367,32.65999984741211,0.0,0.0,0.0
2024-12-19 08:00:00+00:00,32.65700149536133,32.683998107910156,32.65700149536133,32.6619987487793,0.0,0.0,0.0
2024-12-19 08:15:00+00:00,32.667999267578125,32.68600082397461,32.65999984741211,32.67399978637695,0.0,0.0,0.0
2024-12-19 08:30:00+00:00,32.67399978637695,32.6870002746582,32.66299819946289,32.66600036621094,0.0,0.0,0.0
2024-12-19 08:45:00+00:00,32.67499923706055,32.67599868774414,32.625999450683594,32.625999450683594,0.0,0.0,0.0
2024-12-19 09:00:00+00:00,32.6349983215332,32.650001525878906,32.617000579833984,32.62200164794922,0.0,0.0,0.0
2024-12-19 09:15:00+00:00,32.62200164794922,32.643001556396484,32.61800003051758,32.62900161743164,0.0,0.0,0.0
2024-12-19 09:30:00+00:00,32.6349983215332,32.63800048828125,32.60300064086914,32.61399841308594,0.0,0.0,0.0
2024-12-19 09:45:00+00:00,32.63100051879883,32.638999938964844,32.604000091552734,32.625,0.0,0.0,0.0
